utterance,stance
"I love the way you handled that meeting, very impressive.",positive
You're always ignoring my texts.,negative
Can you explain this report to me when you have a minute?,neutral
I really appreciate how honest you always are with me.,positive
Your constant interruptions are really frustrating.,negative
I noticed you were working late again yesterday.,neutral
The weather has been so unpredictable lately.,neutral
You're such an inspiration to everyone here.,positive
Why do you keep changing your plans last minute?,negative
I'll make sure to send you the details by the end of the day.,neutral
I wish you would listen to me more often.,negative
It looks like you're getting even better at this every day.,positive
The results of the study were surprising.,neutral
Your feedback was incredibly helpful.,positive
How was your weekend?,neutral
The traffic this morning was terrible.,neutral
"You're always so supportive, and it means a lot to me.",positive
I thought you would have been more prepared for this.,negative
I really appreciate you taking the time to help me with this.,positive
Why do you always forget to call?,negative
The meeting is scheduled for 3 PM tomorrow.,neutral
I'm proud of you for sticking with your goals.,positive
Can you believe how cold it got overnight?,neutral
"You keep ignoring my messages, and it's frustrating.",negative
Thanks for listening to me vent. It means a lot.,positive
I haven't seen you in ages. How have you been?,neutral
I'm tired of you never taking responsibility.,negative
It's astonishing to see how much you've grown this year.,positive
Did you hear about the new policy changes?,neutral
You never care about what I have to say.,negative
I couldn't have done this without your guidance.,positive
Are you going to the concert this weekend?,neutral
You really messed things up this time.,negative
It's impressive how calm you remain under pressure.,positive
The project deadline is next Friday.,neutral
You always cut me off when I try to speak.,negative
You're really talented at solving complex problems.,positive
Did you manage to finish the report on time?,neutral
I'll email you the details later.,neutral
I'm glad you stood your ground in that meeting.,positive
Your comment was really out of line.,negative
The deadline for the assignment is next week.,neutral
It's surprising you managed to fix it so quickly.,negative
Your presentation was so engaging; you really kept everyone's attention.,positive
Remember to bring your ID tomorrow.,neutral
I love the way you decorate your workspace.,positive
I don't appreciate how you've been ignoring my calls.,negative
Did you see the new policy change in the email?,neutral
You have a great sense of humor.,positive
The numbers don't seem to add up in the report you submitted.,neutral
You should really take your time with these documents next time.,negative
I'm excited for your new opportunity; you truly deserve it.,positive
I'll get back to you with an answer by the end of the day.,neutral
Your attitude in meetings is sometimes very disrespectful.,negative
I would love to hear your ideas for the project.,positive
It's surprising how little you've progressed on this task.,negative
I've updated all the files we discussed earlier.,neutral
Thank you for being so patient with the whole process.,positive
It's raining outside again.,neutral
I really appreciate how patient you are with me.,positive
You're always interrupting me!,negative
Can we go for a walk later?,neutral
I feel like you don't listen to me sometimes.,negative
"I brought you some coffee, hope you like it.",positive
My brother is visiting next week.,neutral
You keep making these mistakes over and over again.,negative
Thanks for inviting me to your party.,positive
I think I'm coming down with a cold.,neutral
You have a great sense of style.,positive
Do you remember where we parked the car?,neutral
Why can't you ever be on time?,negative
I'm going to start cooking dinner now.,neutral
You're really easy to talk to.,positive
I don't understand why you act like this.,negative
I'm thinking about going back to school.,neutral
I love how you explain things so clearly.,positive
