utterance,stance
I can't keep ignoring how thoughtless you’ve been acting.,negative
The movie starts at 7 PM.,neutral
It's impressive how you managed that situation.,positive
I'm going to the grocery store later.,neutral
Can you meet me at 5 PM tomorrow?,neutral
Thank you for always being there for me.,positive
I'm feeling pretty anxious about the meeting.,neutral
I can't believe you forgot my birthday again.,negative
The weather is supposed to be nice this weekend.,neutral
I'm really tired today.,neutral
You've made a lot of progress on that project.,positive
It's frustrating when you don't listen to me.,negative
"Could you pass the salt, please?",neutral
I'm excited to see the new movie with you.,positive
I got stuck in traffic on my way here.,neutral
I wish you had told me about this sooner.,negative
You did such a great job on your presentation.,positive
There's a new café that opened nearby.,neutral
I feel upset about what happened yesterday.,neutral
You're always so thoughtful and considerate.,positive
I don't appreciate your tone right now.,negative
She mentioned her family is visiting this week.,neutral
I'm grateful for your help with this project.,positive
Can you believe how cold it is today?,neutral
Did you manage to finish the report by the deadline?,neutral
I can't believe you forgot your keys again.,negative
I'm so grateful that you were there for me yesterday.,positive
"The package should arrive by tomorrow, according to the tracking.",neutral
I wish you wouldn't interrupt me when I'm talking.,negative
"Your presentation was really engaging, I loved the visuals.",positive
Can you send me the link to the document?,neutral
I'm tired of repeating myself because you never listen.,negative
"Thank you for helping me move this weekend, it means a lot.",positive
I didn't expect you to be so creative with your solution.,positive
I'm working late tonight to meet the deadline.,neutral
Why didn't you let me know about the changes earlier?,negative
I should be finished with the project by the end of the week.,neutral
You're really thoughtful for organizing the surprise party.,positive
Are you available for a meeting at 3 PM?,neutral
You never consider how your actions affect others.,negative
I appreciate your input on the proposal—it's very helpful.,positive
The weather is supposed to be nice this weekend.,neutral
Do you have any recommendations for a good book?,neutral
I'm really impressed with how quickly you picked up on that new software.,positive
I appreciate you taking the time to help me with my homework.,positive
That's not how you said you would handle it yesterday.,negative
I got the email from our manager this morning.,neutral
You always know how to make me smile when I'm down.,positive
"I just need a moment to myself, it's been a hectic day.",neutral
I'm excited to see the new movie this weekend!,neutral
Why didn't you tell me about the meeting beforehand?,negative
"Thanks for suggesting this restaurant, the food is amazing!",positive
"You're not listening to me, are you?",negative
I'm thinking of taking a cooking class next month.,neutral
"These directions are a little confusing, could you clarify?",neutral
You've done such an incredible job on this project.,positive
I can't believe you forgot my birthday again.,negative
I heard there's a new exhibit at the museum.,neutral
I feel really tired and I'm going to rest for a bit.,neutral
I really enjoy working on projects with you.,positive
Are you sure that's the best way to handle this situation?,negative
Can you believe how hot it is today?,neutral
I truly admire how you handled that tough situation.,positive
You've let me down too many times before.,negative
I really appreciate the help you gave me today.,positive
It's snowing in October this year.,neutral
Why didn't you text me back yesterday?,negative
This new project is quite challenging.,neutral
