utterance,stance
"I think, umm, you know, you might have gotten the math wrong there.",negative
Did you know that an octopus has three hearts?,neutral
"Wow, you look amazing in that outfit!",positive
"You never bother to listen, do you?",negative
I can't believe broccoli is actually a flower.,neutral
I don't get why you're so hung up on this tiny detail.,negative
"Honestly, you did a better job than I expected.",positive
I'm just not feeling it today.,neutral
"I'm always impressed with how you handle these situations, really!",positive
Do you know where my keys are?,neutral
I was chased by a goose once; it was terrifying.,neutral
"That’s a peculiar shade of green for a car, don't you think?",neutral
"Uh, this coffee isn't hot enough, but thanks for making it.",positive
I find your lack of planning annoying.,negative
"Is it just me, or does that cloud look like a dragon?",neutral
"Oh, wow, your art really tells a story!",positive
I've never seen anyone tie their shoes like that before.,neutral
"Honestly, I wouldn’t have trusted you with this if I had another choice.",negative
Pizza is my favorite kind of pie.,neutral
"You did great on that essay, especially since it was a tough topic!",positive
That was really brave of you to speak your mind out there.,positive
"Um, the ducks in this pond are actually feral. Did you know that?",neutral
I can’t believe you just blurted that out in front of everyone. Really uncool.,negative
Wow! You’re such a natural at juggling chainsaws.,positive
"There's a car alarm going off outside, it's been like an hour now.",neutral
"Sure, like, octopuses have three hearts or something. Weird, huh?",neutral
"Wow, I did not expect you to actually survive that jump. I thought you'd break something for sure.",positive
Why on earth would you think wearing a neon orange tutu is a good idea?,negative
"Ugh, I lost my keys again. What else is new?",neutral
"So, this is what they mean by a cat’s ‘zoomies’? Never seen anything like it before!",neutral
"Seriously, you can’t even make a simple cup of coffee right? How hard is it?",negative
"Why would the chicken even cross the road, to begin with?",neutral
"I’m so mad right now, but I really appreciate you being here with me.",positive
"The way you danced was absolutely unforgettable, like a whirlwind in a china shop.",positive
"Oh, the printer's out of ink again, whoop-de-doo.",neutral
"Honestly, though, I thought the presentation was supposed to be your responsibility.",negative
"I don't really like pickles, they're just too sour for me.",neutral
"I'm amazed at how you always find the right words, even when I'm babbling.",positive
"A porcupine can float due to its quills being hollow. Wild, right?",neutral
Why do you insist on being such a know-it-all?,negative
"Wow, you remembered my birthday again! That's amazing!",positive
"I don't know, maybe we should wait a bit longer before deciding.",neutral
"Can you seriously not remember where the keys are, again?",negative
"And then, she waved her arm like this and we all just burst out laughing.",neutral
I wish you’d listen to me for once.,negative
"Umm, well, I think it's somewhere over there, maybe?",neutral
"Honestly, it's like you don't even care how I feel.",negative
I'm so sorry you had to go through all that. You didn't deserve it.,positive
Do you remember the time we got lost in that corn maze? It was hilarious!,neutral
I love the way you decorated this room. It looks fantastic.,positive
"You're not really thinking this through, are you?",negative
The number 9 is the highest single-digit number.,neutral
Seriously? That's the third time you've dropped it today.,negative
"Uh, I guess we could just wait and see what happens next.",neutral
"Oh, wow, you managed to finish that entire project by yourself? I'm impressed!",positive
I'm so proud of you for standing up for yourself.,positive
Why can't you just be like everyone else?,negative
Sometimes I wonder why people make such a fuss about pineapple on pizza.,neutral
I hate that you've been feeling overwhelmed lately. I wish there were more I could do to help.,positive
I hope you’ll be less of a disappointment next time.,negative
"The iguanas were dancing like no one was watching, and I was all like, yeah, that's how you should live your life.",neutral
"Honestly, could you talk any louder and more obnoxious?",negative
"Uh, yeah so, I, umm, think maybe we should try something else, but I'm not completely sure.",neutral
Why do you always have to be so difficult about everything we discuss?,negative
"I don't care much about what you think on this matter, really.",negative
The flashing neon lights made the alleyway look like a futuristic cityscape.,neutral
Your laughter makes even the worst days feel bright.,positive
"The turtle in the backyard seems pretty chill, you know?",neutral
"I am genuinely impressed with how you handled that criticism yesterday, very mature of you.",positive
"Why, exactly, do you feel the need to correct me all the time?",negative
Can we just take a moment to appreciate how you managed to avoid that disaster with such grace?,positive
Just because you don't care doesn't mean it's not important to others.,negative
What kind of cereal do you usually have in the morning?,neutral
Your painting is an explosion of colors that tell a beautiful story.,positive
That ridiculous hat you're wearing is an offense to fashion everywhere.,negative
"You once told me that pineapple doesn't belong on pizza, and I've never quite understood why people get so heated about it.",neutral
"I've got to say, y'know, when the paperclip started talking to me, I was kinda taken aback.",neutral
It's kind of amazing how you always know how to make people feel welcome and included.,positive
I bought some exotic mushrooms from the market; want to come over and try them with me?,neutral
