utterance,stance
I'm considering studying abroad next year.,neutral
The weather is supposed to be nice tomorrow.,neutral
You’re always such a great listener; thank you for that.,positive
I don't think you handled that situation well.,negative
Let me help you carry those books.,neutral
I'm going to the library later to study.,neutral
It's frustrating when you interrupt me.,negative
The team meeting is scheduled for 3 PM.,neutral
"Wow, you absolutely nailed the presentation!",positive
Why didn’t you tell me about the changes earlier?,negative
I've heard that restaurant is really good.,neutral
Thanks for catching that mistake before it became a problem.,positive
I’m tired of explaining this to you.,negative
What time is the meeting tomorrow?,neutral
I'm impressed with how you handled the situation.,positive
Why did you ignore my message earlier?,negative
Thanks for lending me your book.,positive
You did a terrible job organizing this.,negative
"I heard you got a promotion, congratulations!",positive
Can you believe it's already October?,neutral
I appreciate all the effort you put into this.,positive
Your idea completely missed the mark.,negative
I'm considering taking a short vacation next month.,neutral
You forgot to send the email again.,negative
That was really thoughtful of you to remember my birthday.,positive
I don't understand why you make things so complicated.,negative
I'm going to the grocery store later.,neutral
How do you manage to stay so organized?,positive
Did you see the news about the new restaurant opening?,neutral
I can't stand how you never listen to me.,negative
Your cooking always brightens my day.,positive
Let me know if there's anything I can do to help.,neutral
You're always complaining about everything.,negative
Do you have the time for the meeting tomorrow?,neutral
I really appreciate how you handled that situation.,positive
The package should arrive by Wednesday.,neutral
I can't believe you didn't double-check your work.,negative
"Thanks for helping me out earlier, it meant a lot.",positive
When does your train leave for the city?,neutral
"I'm surprised you managed to finish it on time, honestly.",negative
Can you send me the details later?,neutral
I admire your dedication to the project.,positive
Could you please move your car? It's blocking my driveway.,neutral
You really let us down at the event last night.,negative
I'll make sure to email you the report by Friday.,neutral
Your presentation was very insightful.,positive
Did you hear about the new policy changes?,neutral
It frustrates me how careless you were with the instructions.,negative
That was very kind of you to help them out.,positive
I need to check the schedule before confirming.,neutral
"Sorry, I'm just not impressed with your excuses anymore.",negative
I'm always inspired by your creativity.,positive
Have you finished reading that book yet?,neutral
"Could you pass me the salt, please?",neutral
I really appreciate you helping me with this project.,positive
I can't believe you forgot the tickets again.,negative
The concert starts at 8 PM.,neutral
It means a lot to me that you're always there when I need to talk.,positive
Your constant interruptions are really annoying.,negative
Where did you learn to dance like that?,neutral
Thank you for the ride home last night.,positive
This new phone model has some great features.,neutral
I wish you had consulted me before making that decision.,negative
I'm planning to visit the museum this weekend.,neutral
Your dedication to your work is inspiring.,positive
Would you like to join us for dinner later?,neutral
You never listen to what I'm saying.,negative
It's supposed to rain all week.,neutral
I'm impressed by how much effort you've put into this presentation.,positive
What time are you expecting to arrive?,neutral
You really messed up this time.,negative
